id,A5,A6,A7,A8,A9,A10,A11,A12,A14,A15,A16,A17,A19,A20,A21,A22,A24,A25,A26,A27,A28,B1,B4,B5,B6,B7,B8,B9,B10,B11,B12,B14,target
sample_679,3,1,0,0,22,1,22,0,22,0,23,0,1,1,1,0,24,1,18,1,0,0,1,23,1,12,1,0,0,1,1,0,0.913
sample_68,18,18,0,0,1,0,1,6,1,5,1,7,0,0,1,0,77,0,74,6,12,14,1,1,6,5,1,0,0,0,0,0,0.902
sample_680,8,1,0,0,27,2,27,0,27,0,28,0,1,1,1,0,8,3,24,1,0,0,1,18,3,26,1,0,0,1,1,2,0.971
sample_681,26,1,0,0,0,2,0,0,0,0,0,0,1,1,1,0,27,3,9,5,0,0,1,31,8,30,1,0,0,1,1,0,0.925
sample_682,3,1,0,0,22,2,22,0,22,0,23,0,1,1,1,0,24,1,18,1,0,0,1,23,1,12,1,0,0,1,1,0,0.936
sample_684,8,2,0,0,27,1,27,0,27,0,28,7,1,1,1,0,8,1,24,10,0,0,1,18,5,26,1,0,0,1,1,0,0.936
sample_685,26,1,0,0,0,2,0,0,0,0,0,0,1,1,1,0,27,3,9,1,0,0,1,31,1,30,1,0,2,1,1,0,0.913
sample_686,3,1,0,0,22,2,22,0,22,0,23,0,1,1,1,0,24,1,18,1,0,0,1,23,1,12,1,0,0,1,1,2,0.971
sample_69,11,18,0,0,11,0,11,0,11,3,11,0,0,0,1,0,78,0,75,10,12,14,1,8,6,23,1,0,0,0,0,0,0.902
sample_691,26,1,0,0,0,2,0,0,0,0,0,0,1,1,1,0,27,1,9,1,0,0,1,31,1,30,1,0,0,1,1,0,0.913
sample_692,10,2,0,0,81,1,80,0,80,3,81,7,1,1,1,0,28,3,25,1,0,0,1,1,1,43,1,0,0,2,1,2,0.971
sample_694,15,1,0,0,7,2,7,0,7,0,7,0,1,1,1,0,19,1,7,1,0,0,1,37,1,31,1,2,2,1,1,0,0.925
sample_695,10,1,0,0,81,1,80,0,80,0,81,0,1,1,1,0,28,1,25,1,0,0,1,26,1,43,1,0,0,1,1,2,0.983
sample_696,15,2,0,0,7,1,7,0,7,3,7,7,1,1,1,0,19,1,7,3,0,0,1,37,1,31,1,0,0,1,1,0,0.925
sample_697,10,1,0,0,81,2,80,0,80,0,81,0,1,1,1,0,28,3,25,1,0,0,1,26,1,43,1,0,0,2,1,0,0.925
sample_698,14,1,0,0,33,1,32,0,32,0,33,0,1,1,1,0,34,1,30,1,0,0,1,41,1,15,1,0,0,1,1,2,0.983
sample_699,37,1,0,0,39,1,39,0,39,0,40,0,1,1,1,0,36,1,19,1,0,0,1,4,5,4,1,0,0,1,1,0,0.925
sample_70,4,18,0,0,0,0,0,4,0,5,0,7,0,0,1,0,41,0,76,6,12,14,1,31,6,11,1,0,0,0,0,0,0.902
sample_700,10,1,0,0,81,1,80,0,80,3,81,7,1,1,1,0,28,1,25,1,0,0,1,26,5,43,1,0,0,1,1,0,0.936
sample_701,14,2,0,0,33,1,32,0,32,0,33,3,1,1,1,0,34,3,30,1,0,0,1,41,1,15,1,0,0,1,1,2,0.979
sample_702,26,2,0,0,0,2,0,2,0,0,0,0,1,1,1,0,27,2,9,6,0,0,1,31,9,30,1,0,0,1,1,0,0.925
sample_703,3,1,0,0,22,2,22,2,22,0,23,3,1,1,1,0,24,2,18,6,0,0,1,23,3,12,1,0,0,1,1,0,0.936
sample_704,8,2,0,0,27,2,27,2,27,1,28,0,1,1,1,0,8,3,24,6,0,0,1,18,6,26,1,0,0,1,1,2,0.941
sample_705,26,1,0,0,0,2,0,4,0,1,0,0,1,1,1,0,27,2,9,0,0,0,1,31,3,30,1,0,0,2,1,0,0.925
sample_706,3,2,0,0,22,2,22,4,22,1,23,0,1,1,1,0,24,2,18,0,0,0,1,23,9,12,1,0,0,1,1,0,0.925
sample_708,26,2,0,0,0,2,0,0,0,0,0,0,1,1,1,0,27,2,9,4,0,0,1,31,3,30,1,0,2,1,1,0,0.925
sample_71,7,18,0,0,7,0,7,4,7,0,7,0,0,0,1,0,79,0,77,5,12,14,1,37,6,21,1,0,0,0,0,0,0.902
sample_710,8,2,0,0,27,2,27,0,27,0,28,0,1,1,1,0,8,3,24,6,0,0,1,18,3,26,1,0,0,1,1,2,0.983
sample_711,26,2,0,0,0,2,0,4,0,3,0,1,1,1,1,0,27,2,9,6,0,0,1,31,9,30,1,0,0,1,1,0,0.913
sample_715,3,13,0,0,22,2,22,0,22,3,23,2,1,1,6,0,24,3,18,6,0,15,1,23,5,12,1,0,0,1,1,0,0.925
sample_716,8,2,0,0,27,2,27,0,27,3,28,3,1,1,1,0,8,1,24,0,0,0,1,18,9,26,1,0,0,1,1,2,0.971
sample_717,26,2,0,0,0,2,0,0,0,0,0,2,1,1,1,0,27,3,9,6,0,0,1,31,5,30,1,0,0,1,1,0,0.936
sample_719,8,13,0,0,27,2,27,0,27,0,28,2,1,1,1,0,8,3,24,6,0,0,1,18,5,26,1,0,0,1,1,2,0.983
sample_72,8,2,0,0,27,1,27,0,27,3,28,7,1,1,1,0,8,1,24,3,0,0,1,18,3,26,1,0,0,1,1,2,0.971
sample_720,26,2,0,0,0,2,0,0,0,0,0,0,1,1,1,0,27,2,9,6,0,0,1,31,3,30,1,0,0,1,1,0,0.913
sample_721,3,2,0,0,22,2,22,0,22,3,23,1,1,1,1,0,24,2,18,6,0,0,1,23,5,12,1,0,0,1,1,0,0.925
sample_723,26,16,0,0,0,2,0,4,0,0,0,0,1,1,1,0,27,1,9,1,0,0,1,31,1,30,1,8,4,0,1,7,0.93
sample_725,18,2,0,0,13,3,13,0,13,0,13,0,1,1,1,0,18,1,40,1,0,11,1,20,1,10,1,5,4,0,1,7,0.93
sample_726,26,1,0,0,0,3,0,4,0,3,0,3,1,1,1,0,27,1,9,1,0,0,1,31,1,30,1,6,4,0,1,7,0.93
sample_728,8,14,0,0,27,0,27,4,27,0,28,0,1,1,1,0,8,1,24,1,0,0,1,18,1,26,1,8,4,0,1,7,0.93
sample_729,26,16,0,0,0,0,0,0,0,0,0,0,1,1,1,0,27,1,9,1,0,0,1,31,1,30,1,6,4,0,1,7,0.942
sample_73,26,1,0,0,0,0,0,2,0,1,0,0,1,1,1,0,27,1,9,11,0,0,1,31,1,30,1,0,0,1,1,0,0.902
sample_730,3,2,0,0,22,2,22,0,22,0,23,0,1,1,1,0,24,1,18,1,0,15,1,23,1,12,1,6,4,0,1,9,0.973
sample_731,8,16,0,0,8,2,8,4,8,3,8,3,1,1,1,0,49,1,8,1,0,0,1,38,1,10,1,6,4,0,1,7,0.93
sample_732,26,14,0,0,0,2,0,4,0,3,0,0,1,1,1,0,27,1,9,1,0,0,1,31,1,30,1,6,4,0,1,7,0.93
sample_733,3,14,0,0,22,0,22,4,22,3,23,0,1,1,1,0,24,1,18,1,0,0,1,23,1,12,1,6,4,0,1,9,0.973
sample_735,26,14,0,0,0,2,0,4,0,3,0,3,1,1,1,0,27,1,9,1,0,0,1,31,1,30,1,6,4,0,1,7,0.93
sample_736,3,16,0,0,22,2,22,4,22,3,23,3,1,1,1,0,24,1,18,1,0,0,1,23,1,12,1,5,4,0,1,9,0.973
sample_737,8,7,0,0,27,0,27,2,27,0,28,0,1,1,1,0,8,1,24,1,0,0,1,18,1,26,1,8,4,0,1,7,0.955
sample_738,26,14,0,0,0,0,0,0,0,0,0,0,1,1,1,0,27,1,9,1,0,0,1,31,1,30,1,6,4,0,1,7,0.943
sample_739,3,2,0,0,22,3,22,0,22,0,23,0,1,1,1,0,24,1,18,1,0,15,1,23,1,12,1,6,4,0,1,9,0.973
sample_74,3,1,0,0,22,2,22,0,22,0,23,0,1,1,1,0,24,1,18,1,0,0,1,23,1,12,1,0,0,1,1,0,0.891
sample_740,8,16,0,0,8,2,8,4,8,3,8,3,1,1,1,0,49,1,31,1,0,0,1,38,1,10,1,6,4,0,1,7,0.93
sample_742,3,14,0,0,22,2,22,4,22,0,23,0,1,1,1,0,24,1,18,1,0,0,1,23,1,12,1,6,4,0,1,9,0.998
sample_743,18,14,0,0,13,2,13,0,13,0,13,0,1,1,1,0,18,1,40,1,0,0,1,20,1,10,1,5,4,0,1,7,0.943
sample_75,8,1,0,0,27,1,27,0,27,0,28,0,1,1,1,0,8,1,24,1,0,0,1,18,1,26,1,0,0,1,1,2,0.947
sample_753,0,14,0,0,40,2,40,0,40,0,41,0,1,1,1,0,4,1,37,1,0,0,1,22,1,16,6,6,4,0,1,2,0.91
sample_754,19,0,0,0,32,2,31,4,31,3,32,3,1,1,1,0,48,1,52,1,0,0,1,17,1,17,1,5,4,0,1,7,0.93
sample_755,8,7,0,0,27,0,27,0,27,3,28,0,1,1,1,0,8,1,24,1,0,0,1,18,1,26,1,4,4,0,1,9,0.985
sample_756,26,14,0,0,0,0,0,0,0,0,0,0,1,1,1,0,27,1,9,1,0,0,1,31,1,39,1,8,4,0,1,7,0.93
sample_757,32,2,0,0,3,2,3,0,3,0,3,0,1,1,1,0,32,1,43,1,0,0,1,12,1,29,1,5,4,0,1,7,0.943
sample_758,1,2,0,0,1,2,1,4,1,3,1,3,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,6,4,0,1,9,0.973
sample_759,38,16,0,0,24,2,24,4,24,3,25,0,1,1,1,0,40,1,20,1,0,0,1,6,1,28,1,5,4,0,1,7,0.93
sample_76,26,1,0,0,0,1,0,0,0,3,0,7,1,1,1,0,27,1,9,3,0,0,1,31,5,30,1,0,0,1,1,0,0.902
sample_762,8,2,0,0,27,2,27,0,27,0,28,0,1,1,1,0,8,1,24,1,0,0,1,18,1,26,1,8,4,0,1,7,0.943
sample_763,26,2,0,0,0,3,0,4,0,3,0,3,1,1,1,0,27,1,9,1,0,15,1,31,1,30,1,5,4,0,1,7,0.93
sample_764,3,2,0,0,22,2,22,0,22,3,23,3,1,1,1,0,24,1,18,1,0,0,1,23,1,12,1,5,4,0,1,9,0.973
sample_765,8,1,0,0,27,0,27,1,27,1,28,0,1,1,1,0,8,1,24,1,0,0,1,18,1,26,1,4,4,0,1,7,0.955
sample_766,26,2,0,0,0,2,0,0,0,3,0,7,1,1,1,0,27,1,9,1,0,0,1,31,1,30,1,6,4,0,1,7,0.955
sample_767,3,2,0,0,22,3,22,0,22,0,23,0,1,1,1,0,24,1,18,1,0,0,1,23,1,12,1,5,4,0,1,9,0.973
sample_768,18,14,0,0,13,2,13,4,13,3,13,3,1,1,1,0,18,1,40,1,0,15,1,20,1,10,1,5,4,0,1,7,0.93
sample_771,18,2,0,0,13,3,13,4,13,0,13,0,1,1,1,0,18,1,40,1,0,0,1,20,1,10,1,5,4,0,1,7,0.93
sample_772,26,2,0,0,0,3,0,4,0,3,0,3,1,1,1,0,27,1,9,1,0,0,1,31,1,30,1,6,4,0,1,7,0.93
sample_773,3,16,0,0,22,2,22,4,22,3,23,3,1,1,1,0,24,1,18,1,0,0,1,23,1,12,1,6,4,0,1,9,0.973
sample_775,18,2,0,0,13,2,13,0,13,0,13,0,1,1,1,0,18,1,40,1,0,0,1,20,1,10,1,6,4,0,1,7,0.93
sample_776,26,2,0,0,0,2,0,4,0,3,0,3,1,1,1,0,27,1,9,1,0,0,1,31,1,30,1,6,4,0,1,7,0.93
sample_777,3,16,0,0,22,2,22,4,22,3,23,3,1,1,1,0,24,1,18,1,0,0,1,23,1,12,1,6,4,0,1,7,0.943
sample_778,18,1,0,0,13,2,13,0,13,0,13,0,1,1,1,0,18,1,40,1,0,0,1,20,1,10,1,8,4,0,1,7,0.93
sample_779,26,1,0,0,0,2,0,0,0,0,0,0,1,1,1,0,27,1,9,1,0,0,1,31,1,30,1,6,4,0,1,7,0.93
sample_780,3,2,0,0,22,2,22,0,22,0,23,0,1,1,1,0,24,1,18,1,0,0,1,23,1,12,1,6,4,0,1,7,0.93
sample_781,18,16,0,0,13,2,13,4,13,3,13,3,1,1,1,0,18,1,40,1,0,0,1,20,1,10,1,6,4,0,1,7,0.93
sample_783,3,1,0,0,22,2,22,0,22,0,23,0,1,1,1,0,24,1,18,1,0,0,1,23,1,12,1,6,4,0,1,7,0.93
sample_784,18,2,0,0,13,2,13,0,13,0,13,0,1,1,1,0,18,1,40,1,0,0,1,20,1,10,1,8,4,0,1,7,0.943
sample_785,26,2,0,0,0,2,0,4,0,0,0,0,1,1,1,0,27,1,9,1,0,0,1,31,1,30,1,6,4,0,1,7,0.955
sample_786,3,1,0,0,22,2,22,0,22,0,23,0,1,1,1,0,24,1,18,1,0,0,1,23,1,12,1,6,4,0,1,7,0.943
sample_787,18,16,0,0,13,2,13,4,13,3,13,3,1,1,1,0,18,1,40,1,0,0,1,20,1,10,1,8,4,0,1,2,0.9
sample_788,26,16,0,0,0,2,0,0,0,0,0,0,1,1,1,0,27,1,9,11,0,0,1,31,1,30,1,6,4,0,1,7,0.93
sample_789,3,2,0,0,22,2,22,0,22,0,23,0,1,1,1,0,24,1,18,1,0,0,1,23,1,12,1,6,4,0,1,7,0.93
sample_79,26,1,0,0,0,2,0,0,0,0,0,0,1,1,1,0,27,1,9,1,0,0,1,31,1,30,1,0,0,1,1,0,0.879
sample_791,26,16,0,0,0,2,0,0,0,0,0,0,1,1,1,0,27,1,9,1,0,0,1,31,1,30,1,6,4,0,1,7,0.943
sample_792,3,1,0,0,22,2,22,0,22,0,23,0,1,1,1,0,24,1,18,1,0,0,1,23,1,12,1,6,4,0,1,7,0.93
sample_798,3,2,0,0,22,2,22,0,22,0,23,0,1,1,1,0,24,1,18,1,0,0,1,23,1,12,1,6,4,0,1,7,0.93
sample_799,18,16,0,0,13,2,13,4,13,3,13,3,1,1,1,0,18,1,40,1,0,0,1,20,1,10,1,6,4,0,1,7,0.943
sample_8,31,3,0,0,33,0,32,2,32,1,33,0,0,0,0,0,27,0,28,0,0,15,1,14,28,36,0,0,0,0,0,2,0.93
sample_80,3,1,0,0,22,1,22,0,22,0,23,0,1,1,1,0,32,1,43,3,0,0,1,23,5,12,1,0,0,1,1,0,0.902
sample_801,3,1,0,0,22,2,22,0,22,0,23,0,1,1,1,0,24,1,18,1,0,0,1,23,1,12,1,6,4,0,1,7,0.93
sample_803,26,2,0,0,0,2,0,4,0,3,0,3,1,1,1,0,27,1,9,1,0,0,1,31,1,30,1,6,4,0,1,7,0.93
sample_804,3,16,0,0,22,2,22,4,22,3,23,3,1,1,1,0,24,1,18,1,0,0,1,23,1,12,1,6,4,0,1,7,0.943
sample_805,18,1,0,0,13,2,13,0,13,0,13,0,1,1,1,0,18,1,40,1,0,0,1,20,1,10,1,8,4,0,1,7,0.943
sample_807,3,2,0,0,22,2,22,0,22,0,23,0,1,1,1,0,24,1,18,1,0,0,1,23,1,12,1,6,4,0,1,7,0.943
sample_808,18,16,0,0,13,2,13,4,13,3,13,3,1,1,1,0,18,1,40,1,0,0,1,20,1,10,1,6,4,0,1,7,0.93
sample_809,26,16,0,0,0,2,0,0,0,0,0,0,1,1,1,0,27,1,9,1,0,0,1,31,1,30,1,6,4,0,1,7,0.943
sample_810,3,1,0,0,22,2,22,0,22,0,23,0,1,1,1,0,24,1,18,1,0,0,1,23,1,12,1,6,4,0,1,7,0.93
sample_812,26,2,0,0,0,2,0,4,0,3,0,3,1,1,1,0,27,1,9,1,0,0,1,31,1,30,1,6,4,0,1,7,0.93
sample_813,3,16,0,0,22,2,22,0,22,3,23,3,1,1,1,0,24,1,18,1,0,0,1,23,1,12,1,6,4,0,1,7,0.93
sample_814,18,1,0,0,13,2,13,0,13,0,13,0,1,1,1,0,18,1,40,1,0,0,1,20,1,10,1,8,4,0,1,7,0.93
sample_816,3,2,0,0,22,2,22,0,22,0,23,0,1,1,1,0,24,1,18,1,0,0,1,23,1,12,1,6,4,0,1,7,0.943
sample_817,18,16,0,0,13,2,13,4,13,3,13,3,1,1,1,0,18,1,40,1,0,0,1,20,1,10,1,6,4,0,1,7,0.93
sample_819,3,1,0,0,22,2,22,0,22,0,23,0,1,1,1,0,24,1,18,1,0,0,1,23,1,12,1,6,4,0,1,7,0.926
sample_82,26,1,0,0,0,0,0,2,0,1,0,2,1,1,1,0,27,1,9,1,0,0,1,31,1,30,1,0,0,1,1,0,0.902
sample_820,18,2,0,0,13,2,13,0,13,0,13,0,1,1,1,0,18,1,40,1,0,0,1,20,1,10,1,6,4,0,1,7,0.93
sample_821,26,2,0,0,0,2,0,4,0,3,0,3,1,1,1,0,27,1,9,1,0,0,1,31,1,30,1,6,4,0,1,7,0.943
sample_822,3,16,0,0,22,2,22,4,22,3,23,3,1,1,1,0,24,1,18,1,0,0,1,23,1,12,1,6,4,0,1,7,0.93
sample_823,18,1,0,0,13,2,13,2,13,0,13,0,1,1,1,0,18,1,40,1,0,0,1,20,1,10,1,8,4,0,1,7,0.943
sample_824,26,1,0,0,0,2,0,0,0,0,0,0,1,1,1,0,27,1,9,1,0,0,1,31,1,30,1,6,4,0,1,7,0.93
sample_825,3,2,0,0,22,2,22,0,22,0,23,0,1,1,1,0,24,1,18,1,0,0,1,23,1,12,1,6,4,0,1,7,0.943
sample_827,26,21,0,0,0,0,0,2,0,1,0,2,1,1,1,0,27,1,9,1,0,0,1,31,1,30,1,6,4,0,1,7,0.93
sample_828,3,1,0,0,22,2,22,0,22,0,23,0,1,1,1,0,24,1,18,1,0,0,1,23,1,12,1,6,4,0,1,7,0.93
sample_831,3,14,0,0,22,2,22,4,22,3,23,3,1,1,1,0,24,1,18,1,0,0,1,23,1,12,1,6,4,0,1,7,0.93
sample_833,26,1,0,0,0,2,0,0,0,0,0,0,1,1,1,0,27,1,9,11,0,0,1,31,1,30,1,6,4,0,1,7,0.93
sample_834,3,2,0,0,22,2,22,0,22,0,23,0,1,1,1,0,24,1,18,1,0,0,1,23,1,12,1,6,4,0,1,7,0.943
sample_835,18,14,0,0,13,2,1,0,1,0,1,0,1,1,1,0,18,1,40,1,0,0,1,20,1,10,1,6,4,0,1,7,0.93
sample_836,26,14,0,0,0,2,0,0,0,0,0,0,1,1,1,0,27,1,9,1,0,0,1,31,1,30,1,6,4,0,1,7,0.93
sample_837,3,1,0,0,22,2,22,0,22,0,23,0,1,1,1,0,24,1,18,1,0,0,1,23,1,12,1,6,4,0,1,7,0.93
sample_838,18,2,0,0,13,2,13,0,13,0,13,0,1,1,1,0,18,1,40,1,0,0,1,20,1,10,1,6,4,0,1,7,0.943
sample_84,8,1,0,0,27,1,27,0,27,0,28,0,1,1,1,0,8,1,24,1,0,0,1,18,1,26,1,0,0,1,1,2,0.918
sample_844,4,3,0,0,40,0,38,1,40,1,41,0,0,0,0,1,80,0,9,0,0,2,0,44,0,3,1,0,1,0,0,0,0.897
sample_845,19,3,0,0,22,0,20,1,20,1,21,0,0,0,0,1,81,0,22,0,0,2,0,42,0,24,0,0,0,0,0,0,0.891
sample_846,40,0,0,0,43,0,44,2,44,2,45,4,0,0,2,1,39,0,24,0,0,12,0,24,0,38,0,0,0,0,0,0,0.902
sample_847,34,3,0,0,36,0,35,2,35,1,36,2,0,0,1,0,82,11,78,0,0,2,1,34,0,1,0,0,0,0,0,0,0.902
sample_85,26,1,0,0,0,1,0,0,0,3,0,3,1,1,1,0,27,1,9,3,0,0,1,31,5,30,1,0,0,1,1,0,0.902
sample_850,16,12,0,0,19,0,19,2,19,1,20,2,0,0,2,0,5,0,5,0,0,2,1,18,2,25,0,0,0,0,0,11,0.89
sample_851,12,3,0,0,14,0,14,2,14,1,14,2,0,0,5,0,20,0,17,0,0,15,1,28,0,34,0,0,9,0,0,0,0.879
sample_852,37,3,0,0,69,0,69,1,69,2,70,2,0,0,0,1,42,0,42,0,0,2,0,29,2,33,0,0,0,0,0,0,0.902
sample_853,21,19,0,0,22,0,22,1,22,1,23,1,0,0,0,1,14,0,1,0,0,13,1,9,0,22,0,0,0,0,0,15,0.884
sample_854,23,12,0,0,28,0,38,2,38,1,39,2,0,0,2,0,9,0,9,0,0,2,0,14,0,13,0,0,0,0,0,0,0.902
sample_855,19,3,0,0,20,0,20,2,20,0,21,0,0,0,0,1,24,0,21,0,0,15,0,38,0,2,0,0,0,0,0,16,0.884
sample_856,12,11,0,0,14,0,14,1,14,1,14,0,0,0,0,1,31,0,14,0,0,15,0,28,0,6,0,4,2,0,0,11,0.89
sample_857,54,12,0,0,41,0,41,2,41,2,42,4,0,0,9,1,42,0,42,0,0,0,1,29,0,3,0,0,0,0,0,11,0.879
sample_858,30,4,0,0,32,0,31,2,31,1,32,2,0,0,2,0,28,0,27,0,0,14,0,9,0,22,0,0,0,0,0,0,0.902
sample_859,31,3,0,0,33,0,32,2,32,1,33,2,0,0,0,1,27,0,28,0,0,2,0,3,0,7,0,0,0,0,0,0,0.891
sample_860,46,3,0,0,3,0,3,1,3,1,3,0,0,0,0,1,3,0,3,0,11,2,0,21,0,8,0,0,0,0,0,11,0.879
sample_861,17,12,0,0,6,0,6,2,6,2,6,4,0,0,0,1,20,0,17,0,0,15,1,24,0,34,0,0,0,0,0,0,0.913
sample_862,0,7,0,0,0,0,0,2,0,1,0,2,0,0,0,0,19,0,4,0,0,15,0,10,0,19,0,0,0,0,0,2,0.923
sample_865,32,12,0,0,35,0,34,2,34,0,35,2,0,0,0,1,13,0,13,0,0,2,1,38,0,10,0,0,0,0,0,11,0.89
sample_866,41,12,0,0,10,0,10,2,10,1,10,2,0,0,2,0,15,0,14,0,0,2,0,24,0,38,0,0,0,0,0,0,0.879
sample_868,2,18,0,0,19,0,19,0,19,3,20,0,0,0,0,1,14,0,1,0,0,2,1,9,0,22,0,4,0,0,0,0,0.891
sample_869,14,3,62,5,33,0,32,2,32,1,33,2,0,0,1,0,4,0,4,5,1,12,0,12,2,17,1,0,0,0,0,0,0.922
sample_87,8,1,0,0,27,2,27,0,27,0,28,0,1,1,1,0,8,3,24,1,0,0,1,18,1,26,1,0,0,1,1,2,0.947
sample_870,46,25,28,1,84,0,83,2,83,0,84,1,0,0,1,0,54,0,52,5,1,2,2,40,2,25,1,0,0,0,0,0,0.902
sample_871,33,23,29,1,85,0,84,2,84,1,85,4,0,0,1,1,15,0,14,5,1,2,2,24,2,31,4,0,0,0,0,0,0.891
sample_873,2,3,14,3,44,0,45,2,45,0,46,4,0,0,1,0,1,0,44,5,13,2,0,9,2,30,1,0,0,0,0,0,0.891
sample_874,9,2,33,1,9,0,9,0,9,2,9,4,0,0,3,0,27,0,28,5,1,2,2,12,14,36,15,0,0,0,0,0,0.879
sample_875,29,23,63,1,35,0,34,2,34,1,35,4,0,0,3,0,48,0,47,5,1,12,2,2,14,32,5,0,0,0,0,0,0.891
sample_876,8,3,15,5,27,0,27,2,27,1,28,2,0,0,3,0,31,0,31,5,1,12,2,22,15,42,1,4,2,0,0,10,0.879
sample_877,0,3,16,5,59,0,60,4,60,2,61,2,0,0,3,0,33,0,34,5,1,12,2,43,2,10,15,0,2,0,0,0,0.902
sample_878,19,24,30,1,32,0,31,2,31,1,32,4,0,0,1,0,14,0,1,5,1,2,2,9,2,22,1,0,1,0,0,11,0.879
sample_88,26,1,0,0,0,2,0,0,0,0,0,0,1,1,1,0,27,1,9,1,0,0,1,31,1,30,1,0,0,1,1,0,0.902
sample_880,29,3,41,5,3,0,3,2,3,1,3,2,0,0,1,0,48,0,47,5,1,2,1,2,14,8,16,0,0,0,0,0,0.902
sample_883,2,23,47,1,5,0,5,2,5,1,5,2,0,0,3,0,83,0,1,5,1,12,2,11,16,16,14,0,0,0,0,0,0.891
sample_886,27,23,64,1,27,0,27,0,27,2,28,4,0,0,1,0,12,0,12,5,1,12,2,35,14,31,3,0,0,0,0,0,0.891
sample_887,34,23,65,1,41,0,41,2,41,1,42,4,0,6,1,0,22,0,19,5,1,12,1,0,0,10,16,0,0,0,0,0,0.891
sample_889,9,25,66,1,9,0,9,2,9,1,9,4,0,0,1,0,9,0,9,5,1,12,2,12,2,12,19,0,0,0,0,0,0.902
sample_89,3,1,0,0,22,1,22,0,22,0,23,0,1,1,1,0,24,1,18,1,0,0,1,23,5,12,1,0,0,1,1,0,0.891
sample_890,29,23,12,1,15,0,15,2,15,1,15,4,0,0,1,0,54,0,52,5,1,12,2,2,14,32,14,0,0,0,0,0,0.902
sample_891,17,25,67,1,52,0,53,2,53,1,54,4,0,0,1,0,29,0,29,5,1,12,2,22,16,21,1,0,0,0,0,0,0.902
sample_892,26,27,48,1,31,0,28,2,28,2,29,1,0,0,1,0,33,0,34,5,1,12,2,10,2,10,15,0,0,0,0,0,0.902
sample_893,19,25,30,1,86,0,85,2,85,0,86,4,0,0,1,0,26,0,25,5,1,14,2,9,22,30,15,0,0,0,0,0,0.891
sample_895,32,20,68,8,62,0,62,0,62,0,63,1,0,0,1,0,32,0,33,5,1,14,1,20,16,32,1,0,0,0,0,0,0.89
sample_898,30,23,43,1,32,0,31,2,19,1,20,1,0,0,1,0,28,0,27,5,1,16,2,6,16,11,13,0,0,0,0,0,0.902
sample_9,19,3,0,0,22,0,22,2,22,1,23,2,0,0,0,0,48,6,47,0,0,15,0,20,32,8,0,0,1,0,0,2,0.935
sample_900,29,20,12,1,87,0,86,2,86,0,87,4,0,0,1,0,21,0,18,5,1,16,2,25,2,8,15,0,0,0,0,0,0.891
sample_902,4,23,46,1,73,0,72,0,72,0,73,2,0,0,1,0,42,0,42,5,1,16,1,0,14,10,0,0,0,0,0,0,0.902
sample_903,2,20,69,1,44,0,45,4,45,1,46,2,0,0,1,0,1,0,44,5,1,16,2,6,2,30,1,0,0,0,0,0,0.891
sample_904,9,20,66,1,9,0,9,2,9,1,9,4,0,0,1,0,9,0,9,5,1,16,2,12,2,29,15,0,0,0,0,0,0.891
sample_905,29,23,12,1,15,0,15,0,15,1,15,4,0,0,1,0,48,0,18,5,1,16,0,20,14,32,3,0,0,0,0,0,0.902
sample_907,0,20,70,1,59,0,60,2,60,0,61,4,0,0,1,0,33,0,34,5,1,16,2,10,2,10,2,0,0,0,0,0,0.879
sample_908,19,27,71,1,20,0,20,0,20,2,21,4,0,0,1,1,26,0,25,5,1,16,2,6,24,30,15,0,0,0,0,0,0.879
sample_909,11,20,49,1,88,0,87,0,87,1,88,4,0,0,1,0,9,0,9,5,1,16,2,12,2,27,1,0,0,0,0,0,0.902
sample_91,26,2,0,0,0,1,0,0,0,0,0,0,1,1,1,0,27,3,9,1,0,0,1,31,1,30,1,0,0,1,1,0,0.902
sample_910,29,23,63,1,15,0,15,0,15,1,15,2,0,0,1,0,21,0,18,5,1,16,2,25,2,25,1,0,0,0,0,2,0.935
sample_911,18,23,24,1,16,0,16,0,16,1,16,4,0,0,1,0,6,0,6,2,1,16,2,28,2,21,15,0,0,0,0,2,0.935
sample_912,4,23,46,1,4,0,4,0,4,2,4,4,0,0,1,0,0,0,0,5,1,16,2,0,14,37,21,0,0,0,0,0,0.891
sample_913,30,23,43,1,32,0,31,2,31,0,32,1,0,0,1,0,26,0,25,5,1,16,2,22,14,26,19,0,0,0,0,0,0.899
sample_914,30,25,43,1,32,0,31,0,31,2,32,4,0,0,1,1,48,0,47,5,1,16,2,15,24,18,25,0,0,0,0,2,0.923
sample_915,61,2,72,1,20,0,20,0,20,1,21,1,0,0,1,0,24,0,21,5,1,14,2,23,2,12,1,0,0,0,0,0,0.891
sample_916,13,5,18,1,1,0,1,2,1,2,1,1,0,0,1,0,26,0,25,5,1,14,2,42,2,25,1,0,0,0,0,0,0.923
sample_918,29,23,12,1,15,0,15,0,15,0,15,4,0,0,1,1,13,0,13,5,1,16,2,45,33,10,22,0,0,0,0,2,0.935
sample_92,3,1,0,0,22,2,22,0,22,0,23,0,1,1,1,0,24,1,18,1,0,0,1,23,1,12,1,0,0,1,1,0,0.913
sample_920,62,27,73,1,83,0,82,0,82,2,83,1,0,0,1,0,27,0,28,5,1,16,2,33,0,7,1,0,0,0,0,0,0.902
